address/city,address/state,address/zipcode,bathrooms,bedrooms,livingArea,yearBuilt,price
Seattle,WA,98108,1.0,2.0,640.0,1953.0,1950
Seattle,WA,98108,1.0,2.0,640.0,1953.0,1950
Seattle,WA,98106,2.5,4.0,1800.0,,2950
Seattle,WA,98126,1.0,1.0,600.0,1965.0,1200
Seattle,WA,98103,1.0,1.0,600.0,1989.0,1450
Seattle,WA,98126,1.0,1.0,600.0,1965.0,1200
Seattle,WA,98121,1.0,1.0,890.0,1989.0,1995
Seattle,WA,98116,1.0,2.0,860.0,1925.0,1595
Seattle,WA,98116,1.0,2.0,860.0,1925.0,1595
Seattle,WA,98121,1.0,1.0,890.0,1989.0,1995
Seattle,WA,98103,2.5,3.0,1580.0,,2600
Seattle,WA,98102,1.0,2.0,900.0,,2195
Seattle,WA,98136,1.0,1.0,650.0,1949.0,1795
Seattle,WA,98136,1.0,1.0,650.0,1949.0,1795
Seattle,WA,98122,1.0,2.0,700.0,1927.0,1295
Seattle,WA,98103,1.0,2.0,775.0,1955.0,1775
Seattle,WA,98102,1.0,2.0,900.0,,2195
Seattle,WA,98136,1.0,1.0,598.0,1980.0,1450
Seattle,WA,98136,1.0,1.0,598.0,1980.0,1450
Seattle,WA,98118,2.0,4.0,1800.0,1914.0,3900
Seattle,WA,98115,1.0,1.0,650.0,1955.0,1200
Seattle,WA,98118,2.0,4.0,1800.0,1914.0,3900
Seattle,WA,98126,2.5,3.0,1865.0,2007.0,2950
Seattle,WA,98126,2.5,3.0,1865.0,2007.0,2950
Seattle,WA,98125,2.0,5.0,2500.0,,3600
Seattle,WA,98108,1.0,1.0,800.0,1920.0,1350
Seattle,WA,98108,1.0,1.0,800.0,1920.0,1350
Seattle,WA,98106,2.5,4.0,1770.0,,2850
Seattle,WA,98106,2.5,4.0,1770.0,,2850
Seattle,WA,98115,2.0,2.0,1100.0,1984.0,2095
Seattle,WA,98118,1.0,1.0,517.0,,1095
